"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/06/2022","AQS","060190242","1","7.4","ppb","7","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/07/2022","AQS","060190242","1","7","ppb","7","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/08/2022","AQS","060190242","1","7","ppb","7","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/09/2022","AQS","060190242","1","9.7","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/10/2022","AQS","060190242","1","8","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/11/2022","AQS","060190242","1","8.5","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/12/2022","AQS","060190242","1","11.8","ppb","10","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/13/2022","AQS","060190242","1","10.5","ppb","9","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/14/2022","AQS","060190242","1","7.8","ppb","7","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/15/2022","AQS","060190242","1","12.5","ppb","11","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/16/2022","AQS","060190242","1","18.4","ppb","17","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/17/2022","AQS","060190242","1","17.3","ppb","16","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/18/2022","AQS","060190242","1","15.4","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/19/2022","AQS","060190242","1","13.3","ppb","12","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/20/2022","AQS","060190242","1","16","ppb","15","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/21/2022","AQS","060190242","1","11.3","ppb","10","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/22/2022","AQS","060190242","1","8.8","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/23/2022","AQS","060190242","1","13.1","ppb","12","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/24/2022","AQS","060190242","1","11.1","ppb","10","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/25/2022","AQS","060190242","1","20.5","ppb","19","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/26/2022","AQS","060190242","1","8.2","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/27/2022","AQS","060190242","1","11.5","ppb","10","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/28/2022","AQS","060190242","1","7.9","ppb","7","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/29/2022","AQS","060190242","1","8.8","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/30/2022","AQS","060190242","1","13.8","ppb","12","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"08/31/2022","AQS","060190242","1","11.5","ppb","10","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/01/2022","AQS","060190242","1","19.4","ppb","18","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/02/2022","AQS","060190242","1","16.5","ppb","15","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/03/2022","AQS","060190242","1","8.7","ppb","8","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/04/2022","AQS","060190242","1","15.4","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/05/2022","AQS","060190242","1","15.5","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/06/2022","AQS","060190242","1","23.2","ppb","22","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/07/2022","AQS","060190242","1","19.6","ppb","18","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/08/2022","AQS","060190242","1","13.9","ppb","12","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/09/2022","AQS","060190242","1","24","ppb","23","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/10/2022","AQS","060190242","1","11.8","ppb","10","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/11/2022","AQS","060190242","1","6.7","ppb","6","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/12/2022","AQS","060190242","1","13.9","ppb","12","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/13/2022","AQS","060190242","1","6.3","ppb","6","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/14/2022","AQS","060190242","1","7.2","ppb","7","Fresno-Sky Park","21","88.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/15/2022","AQS","060190242","1","5.9","ppb","5","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/16/2022","AQS","060190242","1","10.9","ppb","9","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/17/2022","AQS","060190242","1","10.9","ppb","9","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/18/2022","AQS","060190242","1","5.7","ppb","5","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/19/2022","AQS","060190242","1","8","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/20/2022","AQS","060190242","1","11.4","ppb","10","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/21/2022","AQS","060190242","1","13.4","ppb","12","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/22/2022","AQS","060190242","1","15.7","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/23/2022","AQS","060190242","1","18.2","ppb","17","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/24/2022","AQS","060190242","1","17.3","ppb","16","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/25/2022","AQS","060190242","1","15.2","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/26/2022","AQS","060190242","1","19.4","ppb","18","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/27/2022","AQS","060190242","1","12.8","ppb","11","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/28/2022","AQS","060190242","1","14.6","ppb","13","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/29/2022","AQS","060190242","1","12.1","ppb","11","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"09/30/2022","AQS","060190242","1","14.1","ppb","13","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/01/2022","AQS","060190242","1","14.8","ppb","13","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/02/2022","AQS","060190242","1","7","ppb","7","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/03/2022","AQS","060190242","1","10.5","ppb","9","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/04/2022","AQS","060190242","1","15.4","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/05/2022","AQS","060190242","1","15","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/06/2022","AQS","060190242","1","28.3","ppb","26","Fresno-Sky Park","19","79.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/07/2022","AQS","060190242","1","18.5","ppb","17","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/08/2022","AQS","060190242","1","14.3","ppb","13","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/09/2022","AQS","060190242","1","21.3","ppb","20","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/10/2022","AQS","060190242","1","14.8","ppb","13","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/13/2022","AQS","060190242","1","17.6","ppb","16","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/14/2022","AQS","060190242","1","13.1","ppb","12","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/15/2022","AQS","060190242","1","11.2","ppb","10","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/16/2022","AQS","060190242","1","9","ppb","8","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/17/2022","AQS","060190242","1","12","ppb","11","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/18/2022","AQS","060190242","1","17.2","ppb","16","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/19/2022","AQS","060190242","1","24.2","ppb","23","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/20/2022","AQS","060190242","1","26.6","ppb","25","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/21/2022","AQS","060190242","1","22.2","ppb","21","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/22/2022","AQS","060190242","1","5.8","ppb","5","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/23/2022","AQS","060190242","1","6.1","ppb","6","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/24/2022","AQS","060190242","1","20.8","ppb","19","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/25/2022","AQS","060190242","1","12.8","ppb","11","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/26/2022","AQS","060190242","1","15.7","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/27/2022","AQS","060190242","1","29.2","ppb","27","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/28/2022","AQS","060190242","1","15.7","ppb","14","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/29/2022","AQS","060190242","1","19.7","ppb","18","Fresno-Sky Park","22","92.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
"10/30/2022","AQS","060190242","1","10.8","ppb","9","Fresno-Sky Park","23","96.0000","42602","Nitrogen dioxide (NO2)","099","23420","Fresno, CA","06","California","019","Fresno","36.841592","-119.874739"
